Date/Time,OA_DB,Site Horizontal Infrared Radiation Rate per Area,Site Diffuse Solar Radiation Rate per Area,Site Direct Solar Radiation Rate per Area,Electric Equipment Electricity Rate,People Occupant Count,Site Outdoor Air Wetbulb Temperature,Site Outdoor Air Humidity Ratio
 11/09  23:00:00,3.3,278.5,0,0,0,0,1.059825712,0.003313502
 11/09  24:00:00,3.3,286.25,0,0,0,0,0.919322866,0.00321408
 11/10  01:00:00,3.3,294.375,0,0,0,0,0.565620377,0.002965665
 11/10  02:00:00,2.8,295.125,0,0,0,0,0.05765168,0.002811163
 11/10  03:00:00,2.8,294,0,0,0,0,0.055999403,0.002814047
 11/10  04:00:00,2.2,292.125,0,0,0,0,-0.425303868,0.002833599
 11/10  05:00:00,1.7,289.125,0,0,0,0,-1.046132035,0.002600832
 11/10  06:00:00,1.7,288.625,0,0,0,0,-0.710077088,0.002822241
 11/10  07:00:00,1.7,289.625,13.875,0.3125,224,2.625,-0.311901377,0.00308814
 11/10  08:00:00,1.7,290.625,69.5625,2.125,224,3.5,0.002568104,0.003221174
 11/10  09:00:00,1.7,291,103.875,8.8125,0,0.875,0.002568104,0.003221174
 11/10  10:00:00,1.7,291.625,155.5,3.125,0,0,0.19482266,0.003354265
 11/10  11:00:00,1.7,292,190.8125,0.9375,224,0.8749965,0.386469364,0.003487413
 11/10  12:00:00,1.7,291.375,249.8125,0.25,224,2.9166655,0.002568104,0.003221174
 11/10  13:00:00,1.7,291,245.9375,1.3125,224,4.3749965,0.002568104,0.003221174
 11/10  14:00:00,1.7,291,193.625,2.5,0,1.1666655,0.003536208,0.00321787
 11/10  15:00:00,2.2,292.25,140.6875,1.125,0,0,0.068672211,0.003056965
 11/10  16:00:00,1.7,291.125,72.8125,0.8125,0,0,-0.506668772,0.002946091
 11/10  17:00:00,1.7,290,12.875,0.0625,0,0,-0.505458836,0.00294308
 11/10  18:00:00,1.7,290,0,0,0,0,-0.504253906,0.002940075
 11/10  19:00:00,1.7,289.375,0,0,0,0,-0.702113618,0.002804972
 11/10  20:00:00,1.7,289.625,0,0,0,0,-0.503048369,0.002937076
 11/10  21:00:00,1.7,290,0,0,0,0,-0.503048369,0.002937076
 11/10  22:00:00,1.7,290,0,0,0,0,-0.304254965,0.003066108
 11/10  23:00:00,2.2,291.25,0,0,0,0,-0.277697215,0.002901613
 11/10  24:00:00,2.8,292.625,0,0,0,0,-0.263370509,0.00269337
 11/11  01:00:00,2.2,291.75,0,0,0,0,-0.412441835,0.00280767
 11/11  02:00:00,2.2,291.625,0,0,0,0,-0.275014886,0.002895718
 11/11  03:00:00,1.7,290.125,0,0,0,0,-0.696835301,0.002793577
 11/11  04:00:00,1.1,287.75,0,0,0,0,-1.01007222,0.002798377
 11/11  05:00:00,0.6,285.125,0,0,0,0,-1.437935404,0.002696073
 11/11  06:00:00,0.6,284,0,0,0,0,-1.437935404,0.002696073
 11/11  07:00:00,-0.6,280.875,12.25,0,0,0,-2.200702944,0.002636814
 11/11  08:00:00,0,275.875,50.9375,83.8125,0,0,-1.830669889,0.002652619
 11/11  09:00:00,0.6,259,72.625,455.625,0,0,-1.623365115,0.00256705
 11/11  10:00:00,2.2,260.625,136.375,531.5625,0,0,-0.60854929,0.002655039
 11/11  11:00:00,2.2,272.625,191.0625,221.625,0,0,-0.744145725,0.002562078
 11/11  12:00:00,3.9,272.875,172.25,422.5,0,0,0.608954065,0.002687782
 11/11  13:00:00,2.8,272.875,177.9375,304.5625,0,0,-0.604686323,0.002436371
 11/11  14:00:00,3.3,273.375,131.75,474.5,0,0,0.097269661,0.002573341
 11/11  15:00:00,2.8,271.125,109.5625,291.3125,0,0,-0.602830332,0.002433918
 11/11  16:00:00,2.8,266.25,58.8125,167.6875,0,0,-0.60097548,0.002431469
 11/11  17:00:00,1.7,255.25,10.1875,40.6875,0,0,-1.017287276,0.002551114
 11/11  18:00:00,0,245.625,0,0,0,0,-1.947175161,0.002562457
 11/11  19:00:00,-0.6,241.75,0,0,0,0,-2.370167004,0.002508726
 11/11  20:00:00,-1.7,238.5,0,0,0,0,-3.04156099,0.002488718
 11/11  21:00:00,-1.7,237,0,0,0,0,-3.205587306,0.002386389
 11/11  22:00:00,-1.1,238.25,0,0,0,0,-2.996480455,0.002299183
 11/11  23:00:00,-1.7,237.125,0,0,0,0,-3.537793526,0.002186824
 11/11  24:00:00,-2.2,234.75,0,0,0,0,-3.827499183,0.00219271
 11/12  01:00:00,-2.8,232.75,0,0,0,0,-4.21978248,0.00217567
 11/12  02:00:00,-2.2,233.25,0,0,0,0,-3.826515796,0.002190512
 11/12  03:00:00,-2.8,232.75,0,0,0,0,-4.218914919,0.002173489
 11/12  04:00:00,-3.3,230.75,0,0,0,0,-4.52916416,0.002168492
 11/12  05:00:00,-4.4,228.125,0,0,0,0,-5.274352468,0.002131277
 11/12  06:00:00,-3.9,227,0,0,0,0,-5.232771356,0.001974185
 11/12  07:00:00,-4.4,229.5,9.3125,58.4375,0,0,-5.413183332,0.002047983
 11/12  08:00:00,-2.8,231,45.4375,326.5,0,0,-4.683665307,0.001893384
 11/12  09:00:00,-1.1,234.75,70.9375,565.375,0,0,-3.451569363,0.002007505
 11/12  10:00:00,1.1,242,89.0625,688.875,0,0,-2.092111614,0.002050629
 11/12  11:00:00,1.7,245,100,749.125,0,0,-2.155511458,0.001797645
 11/12  12:00:00,2.8,248.125,103.1875,769,0,0,-1.374387509,0.001898364
 11/12  13:00:00,2.2,248.75,99.5,736.5625,0,0,-1.625446297,0.001952269
 11/12  14:00:00,2.8,253,94.4375,616.0625,0,0,-1.012686864,0.002130665
 11/12  15:00:00,2.2,256.625,92.5625,381.6875,0,0,-1.485126121,0.002041299
 11/12  16:00:00,2.2,257,49.5,228.375,0,0,-1.485126121,0.002041299
 11/12  17:00:00,0,252,5.3125,20.625,0,0,-2.735813164,0.00204511
 11/12  18:00:00,-0.6,245.875,0,0,0,0,-2.952704554,0.002126799
 11/12  19:00:00,-0.6,240.875,0,0,0,0,-2.951328755,0.002124682
 11/12  20:00:00,-2.2,235.875,0,0,0,0,-3.980817122,0.002080355
 11/12  21:00:00,-2.2,234,0,0,0,0,-3.980817122,0.002080355
 11/12  22:00:00,-2.2,234,0,0,0,0,-3.980817122,0.002080355
 11/12  23:00:00,-3.3,231.5,0,0,0,0,-4.674664453,0.002069031
 11/12  24:00:00,-3.9,228.75,0,0,0,0,-5.084486007,0.002048526
 11/13  01:00:00,-3.9,238,0,0,0,0,-4.940144297,0.002130748
 11/13  02:00:00,-3.3,247.75,0,0,0,0,-4.375269839,0.002242072
 11/13  03:00:00,-2.8,253.75,0,0,0,0,-3.904923406,0.002338881
 11/13  04:00:00,-1.7,267.25,0,0,0,0,-3.034474563,0.00246641
 11/13  05:00:00,-2.2,267.75,0,0,0,0,-3.340942232,0.002460097
 11/13  06:00:00,-2.8,253.375,0,0,0,0,-3.752018519,0.00242919
 11/13  07:00:00,-4.4,243.25,12.125,13.375,0,0,-4.948244608,0.002306913
 11/13  08:00:00,-1.1,251,61.75,89.9375,224,2.3333345,-2.477414187,0.002595779
 11/13  09:00:00,0.6,263.25,117.125,227,224,8.458338,-1.110009267,0.00285195
 11/13  10:00:00,3.3,277,157.5625,129.75,0,1.45833345,0.749745021,0.002979375
 11/13  11:00:00,4.4,289.25,210,92.75,224,2.625,1.206527416,0.002858074
 11/13  12:00:00,4.4,286.75,210.0625,196.25,0,0.875,1.353096641,0.00296546
 11/13  13:00:00,4.4,282.375,186.6875,131.25,224,10.5,1.053734293,0.002759193
 11/13  14:00:00,4.4,284.5,157.5,105.3125,0,8.166669,1.051800757,0.002761956
 11/13  15:00:00,4.4,289.75,93.75,58.0625,0,0,1.051800757,0.002761956
 11/13  16:00:00,3.9,296.375,26.0625,7.375,0,0,0.768287141,0.002770087
 11/13  17:00:00,3.3,297.75,3,0.4375,0,0,0.600869494,0.002900181
 11/13  18:00:00,3.3,297,0,0,0,0,0.599289465,0.002903095
 11/13  19:00:00,3.3,297,0,0,0,0,0.739322905,0.003000331
 11/13  20:00:00,2.8,295.75,0,0,0,0,0.499822921,0.003036196
 11/13  21:00:00,2.8,294.375,0,0,0,0,0.295605254,0.002895411
 11/13  22:00:00,2.8,294,0,0,0,0,0.090240574,0.00275469
 11/13  23:00:00,1.7,292.75,0,0,0,0,0.212651602,0.003286758
 11/13  24:00:00,1.1,291.375,0,0,0,0,0.443797126,0.00368901
 11/14  01:00:00,1.1,291,0,0,0,0,0.443410027,0.003692728
 11/14  02:00:00,1.1,290.375,0,0,0,0,0.20114359,0.003529379
 11/14  03:00:00,1.7,291.875,0,0,0,0,0.58896984,0.003554876
 11/14  04:00:00,1.7,292.375,0,0,0,0,0.399652232,0.003427561
 11/14  05:00:00,2.2,293.25,0,0,0,0,0.676223301,0.003417348
 11/14  06:00:00,2.2,294,0,0,0,0,0.675329644,0.003420802
 11/14  07:00:00,1.1,277.75,7.3125,74.0625,224,5.833338,-0.245132067,0.003285558
 11/14  08:00:00,2.2,259.875,35.4375,414.75,224,5.833338,0.675329644,0.003420802
 11/14  09:00:00,3.9,259.375,53.5,654.75,224,2.041669,1.835482514,0.003554827
 11/14  10:00:00,5.6,266.375,67.375,759.1875,0,1.7500035,2.997729385,0.003722054
 11/14  11:00:00,7.2,272.75,77.8125,801.6875,0,0,3.839901438,0.003708567
 11/14  12:00:00,8.9,279.375,80.4375,819.125,0,0,4.941458028,0.003885186
 11/14  13:00:00,10.6,286.375,81,783.4375,224,3.5,5.783338444,0.003874848
 11/14  14:00:00,11.1,294.625,89.6875,625.5,0,3.5,6.395193347,0.004179108
 11/14  15:00:00,11.7,300.5,86.9375,411.625,0,0,7.202922756,0.0046127
 11/14  16:00:00,9.4,295.75,45.9375,281.5625,0,0,6.010254758,0.004553395
 11/14  17:00:00,7.2,290.75,5.5625,26.3125,0,0,4.912783211,0.004564375
 11/14  18:00:00,6.7,290.625,0,0,0,0,4.854096758,0.004726938
 11/14  19:00:00,6.7,291.625,0,0,0,0,5.403499161,0.00516593
 11/14  20:00:00,6.7,303.875,0,0,0,0,5.403499161,0.00516593
 11/14  21:00:00,6.1,295.375,0,0,0,0,4.832750622,0.004959936
 11/14  22:00:00,7.8,305.375,0,0,0,0,6.446913629,0.005585178
 11/14  23:00:00,6.1,298.25,0,0,0,0,5.059471081,0.005145944
 11/14  24:00:00,6.1,287,0,0,0,0,5.05893059,0.005151206
 11/15  01:00:00,8.3,298.25,0,0,0,0,6.670342533,0.005580896
 11/15  02:00:00,8.9,297.5,0,0,0,0,6.975435373,0.005600333
 11/15  03:00:00,6.7,286.75,0,0,0,0,5.632862341,0.005387222
 11/15  04:00:00,10,311.75,0,0,0,0,7.996084624,0.006047201
 11/15  05:00:00,8.3,308.375,0,0,0,0,7.412557469,0.006240616
 11/15  06:00:00,9.4,321,0,0,0,0,8.220492044,0.006498549
 11/15  07:00:00,10,322.25,6.75,7.5,112,1.75,8.530379677,0.006536806
 11/15  08:00:00,11.1,327.125,55.8125,62.1875,0,5.25,9.016251004,0.006525864
 11/15  09:00:00,11.1,330.625,117.8125,116.875,0,0,9.016251004,0.006525864
 11/15  10:00:00,13.3,328,201.4375,138.25,0,0,10.54747054,0.007066485
 11/15  11:00:00,15.6,334.25,182,269.75,0,0,11.50726587,0.007061043
 11/15  12:00:00,15.6,333.625,144.625,458.75,224,5.25,10.56338532,0.006147286
 11/15  13:00:00,13.9,334.75,175.25,133.1875,224,9.9166655,8.568411011,0.00498419
 11/15  14:00:00,14.4,348.25,116.625,14.25,0,6.1249965,8.388778242,0.004620379
 11/15  15:00:00,15,356.875,96.25,8.125,0,0,8.622150169,0.004584275
 11/15  16:00:00,14.4,350.5,38.875,17.9375,0,0,8.628711809,0.004827059
 11/15  17:00:00,12.8,332.875,4.5625,3.1875,0,0,7.667910259,0.004631677
 11/15  18:00:00,12.2,326.875,0,0,0,0,7.388373047,0.004634457
 11/15  19:00:00,10,312.375,0,0,0,0,6.986148728,0.005186777
 11/15  20:00:00,9.4,307.375,0,0,0,0,7.436484454,0.0058181
 11/15  21:00:00,11.1,331.875,0,0,0,0,9.295623328,0.006789895
 11/15  22:00:00,12.8,352.5,0,0,0,0,11.47745893,0.008183495
 11/15  23:00:00,12.8,357.625,0,0,0,0,11.86155108,0.008569367
 11/15  24:00:00,12.2,349.25,0,0,0,0,11.27920739,0.008233833
 11/16  01:00:00,11.1,339,0,0,0,0,9.573368846,0.007047401
 11/16  02:00:00,8.3,311.625,0,0,0,0,5.469817081,0.004620649
 11/16  03:00:00,7.2,306.375,0,0,0,0,4.900767817,0.004611295
 11/16  04:00:00,7.2,312,0,0,0,0,5.14749712,0.004802706
 11/16  05:00:00,6.1,302,0,0,0,0,4.289511383,0.004571199
 11/16  06:00:00,3.9,281.625,0,0,0,0,2.666648609,0.004228201
 11/16  07:00:00,2.8,275.5,4.625,44.375,224,2.0416655,1.822506123,0.004049744
 11/16  08:00:00,3.3,270.125,37.75,351.9375,0,6.1249965,2.098165876,0.004047689
 11/16  09:00:00,6.7,275.375,71.25,492.4375,0,0,4.447576889,0.004445436
 11/16  10:00:00,9.4,291.625,111.875,506.9375,0,0,5.813349951,0.004434625
 11/16  11:00:00,10,305.5,190.1875,197.4375,0,0,5.464150291,0.003913412
 11/16  12:00:00,10,312.5,219.1875,228.5625,224,9.6250035,5.268292715,0.00375593
 11/16  13:00:00,11.7,309,153.0625,441.1875,224,6.416669,6.126341433,0.003775516
 11/16  14:00:00,11.7,307.25,110.9375,453.6875,0,3.2083345,5.911133015,0.003598894
 11/16  15:00:00,10.6,323,69.5625,40.5625,224,0.2916655,5.454936386,0.00366849
 11/16  16:00:00,8.9,322.625,39.375,9.0625,44.8,1.5749965,4.918591831,0.003929026
 11/16  17:00:00,8.9,316.375,4.625,1.25,0,0.7,4.733614819,0.003782621
 11/16  18:00:00,7.8,313.5,0,0,0,0,4.335265554,0.003916324
 11/16  19:00:00,7.8,304.5,0,0,224,1.166662,4.16059776,0.003780457
 11/16  20:00:00,7.2,301.875,0,0,224,1.166662,4.238063494,0.004084103
 11/16  21:00:00,7.2,313,0,0,0,0.8749965,4.405307061,0.004214635
 11/16  22:00:00,7.2,319.625,0,0,0,0,4.653233628,0.004415069
 11/16  23:00:00,6.7,318.75,0,0,0,0,4.685873473,0.0046442
 11/16  24:00:00,6.1,316.75,0,0,0,0,4.28757663,0.004580606
 11/17  01:00:00,5.6,314.125,0,0,0,0,4.050777444,0.00459948
 11/17  02:00:00,5,311.75,0,0,0,0,3.708815854,0.004574095
 11/17  03:00:00,5,298.5,0,0,0,0,3.48781313,0.004410096
 11/17  04:00:00,3.3,277.875,0,0,0,0,2.367324861,0.004259587
 11/17  05:00:00,2.8,271.875,0,0,0,0,2.08507133,0.004250335
 11/17  06:00:00,1.7,264.875,0,0,0,0,1.205609564,0.004060866
 11/17  07:00:00,1.1,260.625,5.5,7.25,224,2.625,0.618584193,0.003888531
 11/17  08:00:00,2.2,274.125,43.3125,131.5,224,3.5,1.24651506,0.003887354
 11/17  09:00:00,3.3,273.875,77,468.5625,0,0.875,1.892102854,0.003906681
 11/17  10:00:00,5,279,126.375,355,0,0,2.820555916,0.003896516
 11/17  11:00:00,7.2,287.5,130.9375,449,224,0.8749965,3.644031612,0.00363139
 11/17  12:00:00,7.2,295.875,180.75,100.9375,224,2.9166655,3.040877122,0.003175149
 11/17  13:00:00,6.1,297.5,210.75,125.8125,224,4.3749965,2.700797083,0.00336175
 11/17  14:00:00,5.6,294.75,149.4375,97.125,0,1.1666655,2.42913186,0.0033633
 11/17  15:00:00,5.6,297.125,94.5625,165.9375,0,0,2.190765926,0.003188445
 11/17  16:00:00,5.6,299,33.9375,45.25,0,0,2.192700728,0.003185181
 11/17  17:00:00,5.6,304.625,4.6875,2.875,0,0,2.194631774,0.003181924
 11/17  18:00:00,6.1,309.25,0,0,0,0,2.460014372,0.003174231
 11/17  19:00:00,5.6,308.75,0,0,0,0,2.194631774,0.003181924
 11/17  20:00:00,3.9,291.125,0,0,0,0,1.24669292,0.003181861
 11/17  21:00:00,3.9,292.875,0,0,0,0,1.101262294,0.003078712
 11/17  22:00:00,3.9,300,0,0,0,0,1.102896086,0.003075571
 11/17  23:00:00,3.3,298.125,0,0,0,0,0.575327296,0.002947514
 11/17  24:00:00,3.3,297,0,0,0,0,0.576937069,0.00294451
 11/18  01:00:00,3.3,297,0,0,0,0,0.719731736,0.003040043
 11/18  02:00:00,3.3,297,0,0,0,0,0.719731736,0.003040043
 11/18  03:00:00,2.8,295.125,0,0,0,0,0.277721289,0.002930744
 11/18  04:00:00,2.8,294,0,0,0,0,0.279220102,0.002927767
 11/18  05:00:00,2.2,292.75,0,0,0,0,-0.275014886,0.002895718
 11/18  06:00:00,2.2,292,0,0,0,0,-0.273674095,0.002892779
 11/18  07:00:00,2.2,291.375,3.375,1,0,0,-0.408184933,0.002799133
 11/18  08:00:00,2.2,291,41.875,6.75,0,0,-0.406766915,0.002796298
 11/18  09:00:00,2.2,291,117.875,4.8125,0,0,-0.405353514,0.00279347
 11/18  10:00:00,2.8,292.25,129.6875,150.0625,0,0,-0.255104364,0.00267975
 11/18  11:00:00,3.9,276.75,88.6875,692.6875,0,0,0.605080726,0.002693218
 11/18  12:00:00,5,270.75,120.8125,612.1875,0,0,1.079275374,0.002576571
 11/18  13:00:00,6.1,276.75,124,599.9375,0,0,1.991348766,0.002781987
 11/18  14:00:00,5.6,277.75,78.75,686.25,0,0,1.897924052,0.002916622
 11/18  15:00:00,6.1,270.75,49.875,652.125,0,0,1.991348766,0.002781987
 11/18  16:00:00,5.6,265.75,31.3125,402.1875,0,0,1.740129626,0.002798901
 11/18  17:00:00,2.8,258.75,4.0625,40.375,0,0,0.082166695,0.002768595
 11/18  18:00:00,1.7,252.5,0,0,0,0,-0.489878176,0.002904487
 11/18  19:00:00,1.7,254.125,0,0,0,0,-0.489878176,0.002904487
 11/18  20:00:00,2.8,266.625,0,0,0,0,0.49576149,0.003045376
 11/18  21:00:00,2.2,279.875,0,0,0,0,0.0902192,0.003004641
 11/18  22:00:00,2.2,280.25,0,0,0,0,0.0902192,0.003004641
 11/18  23:00:00,1.7,268.625,0,0,0,0,0.021370506,0.003159538
 11/18  24:00:00,1.7,256.125,0,0,0,0,0.022371054,0.003156359
 11/19  01:00:00,-0.6,257,0,0,0,0,-1.615122841,0.002983652
 11/19  02:00:00,0,274.375,0,0,0,0,-1.22284214,0.003017559
 11/19  03:00:00,1.1,286.125,0,0,0,0,-0.429736421,0.003147439
 11/19  04:00:00,0,276.125,0,0,0,0,-1.461628564,0.002864068
 11/19  05:00:00,0.6,279,0,0,0,0,-1.116636895,0.002872005
 11/19  06:00:00,1.1,286.25,0,0,0,0,-0.807356774,0.002894888
 11/19  07:00:00,1.7,290.125,5.5,0.25,0,0,0.213531473,0.003283454
 11/19  08:00:00,3.3,297,48.9375,2.4375,0,0,1.500947748,0.003532122
 11/19  09:00:00,5,305,93.875,5.75,0,0,2.844588929,0.003818186
 11/19  10:00:00,5.6,310.5,148.75,9.3125,0,0,3.467761869,0.004035187
 11/19  11:00:00,6.7,314.5,179,7.5625,0,0,3.989188541,0.003989612
 11/19  12:00:00,7.2,317.875,182.6875,5.375,0,0,4.267895098,0.004006005
 11/19  13:00:00,7.8,319.625,181.8125,5,0,0,4.195420903,0.003711935
 11/19  14:00:00,7.2,319.375,156.9375,1.5,0,0,4.264784884,0.004014085
 11/19  15:00:00,7.2,319,108.1875,1.75,0,0,4.263228254,0.004018137
 11/19  16:00:00,7.2,318.375,55,0.875,0,0,4.013111498,0.00382562
 11/19  17:00:00,6.7,317.375,5.1875,0.0625,0,0,4.225270896,0.004191847
 11/19  18:00:00,5.6,315.125,0,0,0,0,4.362814043,0.004751034
 11/19  19:00:00,5.6,313.375,0,0,0,0,4.064840226,0.004520404
 11/19  20:00:00,5,311.75,0,0,0,0,4.008162605,0.004726047
 11/19  21:00:00,5.6,312.875,0,0,0,0,4.361504231,0.004760666
 11/19  22:00:00,6.1,315.25,0,0,0,0,4.302011342,0.004510981
 11/19  23:00:00,5.6,313.5,0,0,0,0,3.609606875,0.004187475
 11/19  24:00:00,5.6,312.625,0,0,0,0,3.835808489,0.004365197
 11/20  01:00:00,6.1,314.25,0,0,0,0,4.066918635,0.004344881
 11/20  02:00:00,7.2,318.75,0,0,0,0,4.911587237,0.004569024
 11/20  03:00:00,6.7,320.375,0,0,0,0,5.169178676,0.004977716
 11/20  04:00:00,7.2,321.875,0,0,0,0,5.878455239,0.005347893
 11/20  05:00:00,7.2,323.625,0,0,0,0,6.114606299,0.005554245
 11/20  06:00:00,7.8,325.875,0,0,0,0,6.68997579,0.00578893
 11/20  07:00:00,8.9,331.375,5.625,0.125,0,0,7.744010178,0.006248679
 11/20  08:00:00,9.4,335.25,53.8125,0.9375,224,2.3333345,8.22328447,0.006465253
 11/20  09:00:00,11.1,342.25,109.6875,1,224,8.458338,9.577525702,0.00700399
 11/20  10:00:00,11.1,346.625,105.8125,0.8125,0,1.45833345,10.21392428,0.007601907
 11/20  11:00:00,11.7,348.875,147.5625,0.0625,224,2.625,10.4262979,0.007565889
 11/20  12:00:00,11.7,350,226.6875,0.375,0,0.875,10.14534521,0.007306378
 11/20  13:00:00,12.2,351.875,208.9375,1.6875,224,10.5,10.90369244,0.007847025
 11/20  14:00:00,13.9,359.875,174.0625,0.875,0,8.166669,12.63242311,0.008886405
 11/20  15:00:00,14.4,365.875,127.625,0.25,0,0,13.11307746,0.009183519
 11/20  16:00:00,15,368.875,52.6875,0.75,0,0,13.37868276,0.009217518
 11/20  17:00:00,15,370,4.6875,0.0625,0,0,13.37932832,0.009207992
 11/20  18:00:00,11.7,355.625,0,0,0,0,9.096457672,0.006315231
 11/20  19:00:00,10,338.875,0,0,0,0,6.527371234,0.004761437
 11/20  20:00:00,9.4,319,0,0,0,0,6.006823298,0.004562681
 11/20  21:00:00,7.8,296.875,0,0,0,0,5.036344216,0.004424044
 11/20  22:00:00,5,279,0,0,0,0,1.694777285,0.003026442
 11/20  23:00:00,2.8,261.125,0,0,0,0,-0.39838088,0.00258795
 11/20  24:00:00,1.7,250.25,0,0,0,0,-1.361860282,0.002345903
 11/21  01:00:00,0.6,245.5,0,0,0,0,-2.263216813,0.00216674
 11/21  02:00:00,-0.6,247.75,0,0,0,0,-2.970758323,0.002154711
 11/21  03:00:00,-1.1,246.875,0,0,0,0,-3.291905032,0.00213512
 11/21  04:00:00,-2.2,237.5,0,0,0,0,-4.157011461,0.00200949
 11/21  05:00:00,-2.8,231.75,0,0,0,0,-4.535413805,0.001999802
 11/21  06:00:00,-3.9,228.5,0,0,0,0,-5.238661858,0.00198809
 11/21  07:00:00,-4.4,225.75,4.625,28.625,224,5.833338,-5.747028208,0.001874866
 11/21  08:00:00,-3.3,227.5,39.3125,264.1875,224,5.833338,-4.985107386,0.001911302
 11/21  09:00:00,-2.8,230.25,74.75,484.9375,224,2.041669,-4.531131742,0.001991785
 11/21  10:00:00,-1.1,237.875,105.5625,538.6875,0,1.7500035,-3.458588464,0.002017565
 11/21  11:00:00,0,241.375,96.9375,716.625,0,0,-2.743792926,0.002055349
 11/21  12:00:00,1.1,243.5,95.625,744.5,0,0,-2.101233756,0.002060896
 11/21  13:00:00,1.7,249.375,95.0625,686.125,224,3.5,-1.753751275,0.00206559
 11/21  14:00:00,2.2,253.25,100.375,545.375,0,3.5,-1.495447548,0.002051519
 11/21  15:00:00,1.7,254.625,96.9375,268.125,0,0,-1.888696592,0.00197727
 11/21  16:00:00,0.6,252.5,47.0625,151.0625,0,0,-2.375303028,0.002065352
 11/21  17:00:00,-0.6,249.75,4.5625,12.9375,0,0,-3.135066305,0.002022335
 11/21  18:00:00,-1.7,239.625,0,0,0,0,-3.979180743,0.00191135
 11/21  19:00:00,-2.2,233.375,0,0,0,0,-4.254900902,0.001928021
 11/21  20:00:00,-2.8,231.125,0,0,0,0,-4.788599725,0.001833099
 11/21  21:00:00,-2.8,234.375,0,0,0,0,-4.945273981,0.001740957
 11/21  22:00:00,-3.9,233.875,0,0,0,0,-5.917763283,0.001587749
 11/21  23:00:00,-3.9,248.875,0,0,0,0,-6.066470502,0.001505425
 11/21  24:00:00,-4.4,243.375,0,0,0,0,-6.360489426,0.001521575
 11/22  01:00:00,-4.4,233.375,0,0,0,0,-6.359219392,0.001520058
 11/22  02:00:00,-4.4,233,0,0,0,0,-6.359219392,0.001520058
 11/22  03:00:00,-4.4,233,0,0,0,0,-6.263419037,0.001572607
 11/22  04:00:00,-3.9,233.625,0,0,0,0,-6.065078922,0.001503925
 11/22  05:00:00,-3.9,234,0,0,0,0,-6.065078922,0.001503925
 11/22  06:00:00,-4.4,233.375,0,0,0,0,-6.263419037,0.001572607
 11/22  07:00:00,-3.9,242.375,3.5,1.125,112,1.75,-5.817742681,0.001641006
 11/22  08:00:00,-3.3,253,35.0625,12.5625,0,5.25,-5.131037854,0.001813258
 11/22  09:00:00,-1.1,267.25,79.1875,24,0,0,-3.278917191,0.002113802
 11/22  10:00:00,0.6,279,119.4375,4.5625,0,0,-1.924931044,0.002339745
 11/22  11:00:00,1.1,283.875,159.6875,8.3125,0,0,-1.314267165,0.002552429
 11/22  12:00:00,2.2,288.75,170.125,5.3125,224,5.25,-0.596336057,0.002633751
 11/22  13:00:00,3.3,293.5,156.75,7.9375,224,9.9166655,0.108666638,0.002557868
 11/22  14:00:00,3.9,296.25,141.3125,18.1875,0,6.1249965,0.253075121,0.002418584
 11/22  15:00:00,3.9,292,107.5625,56.9375,0,0,0.471970496,0.002572951
 11/22  16:00:00,3.3,284,51.5625,9.875,0,0,0.246822467,0.002660136
 11/22  17:00:00,3.3,281.625,5.0625,1.125,0,0,0.386500307,0.002760069
 11/22  18:00:00,3.3,279.5,0,0,0,0,0.596119757,0.00290894
 11/22  19:00:00,2.2,261.75,0,0,0,0,-0.398304519,0.002779412
 11/22  20:00:00,1.7,250.75,0,0,0,0,-0.818875847,0.002684092
 11/22  21:00:00,1.7,262.5,0,0,0,0,-0.818875847,0.002684092
 11/22  22:00:00,2.8,280,0,0,0,0,0.083784964,0.002765802
 11/22  23:00:00,2.2,276,0,0,0,0,-0.267003252,0.002878176
 11/22  24:00:00,2.2,278.75,0,0,0,0,0.086448946,0.003013744
 11/23  01:00:00,2.2,289,0,0,0,0,-0.26833403,0.002881085
 11/23  02:00:00,1.7,290.75,0,0,0,0,-0.295590245,0.00304131
 11/23  03:00:00,1.7,290.625,0,0,0,0,0.016358152,0.003175528
 11/23  04:00:00,1.7,291.625,0,0,0,0,0.396574431,0.003441458
 11/23  05:00:00,1.1,291.375,0,0,0,0,0.621702593,0.003845101
 11/23  06:00:00,1.1,291.625,0,0,0,0,0.8615024,0.004017439
 11/23  07:00:00,2.2,295.125,2.5,0.375,224,2.0416655,1.507328369,0.004030093
 11/23  08:00:00,2.2,297,23.25,2.8125,0,6.1249965,1.697311362,0.004171091
 11/23  09:00:00,2.2,297,50.5625,3.375,0,0,1.697311362,0.004171091
 11/23  10:00:00,2.2,297,101.1875,5.25,0,0,1.697601802,0.004166849
 11/23  11:00:00,2.2,297,168.5625,6.5,0,0,1.697311362,0.004171091
 11/23  12:00:00,3.3,300.75,170.25,5.125,224,9.6250035,2.83916652,0.004566575
 11/23  13:00:00,3.3,303,188.8125,4.625,224,6.416669,2.573017503,0.004368783
 11/23  14:00:00,2.8,300.5,144.75,2.75,0,3.2083345,1.825856844,0.004024991
 11/23  15:00:00,3.3,300.25,101.1875,1.125,224,0.2916655,2.102930331,0.004018855
 11/23  16:00:00,2.2,297.25,49.1875,0.8125,44.8,1.5749965,1.059353843,0.003711228
 11/23  17:00:00,2.2,295,5.25,0.0625,0,0.7,1.060016199,0.003707461
