{ Units, Wavelength Units } SI Microns
{ Thickness } 5.7
{ Conductivity } 1
{ IR Transmittance } TIR=0
{ Emissivity, front back } Emis= 0.8366 0.1466
{ }
{ Ef_Source: Text File }
{ Eb_Source: Text File }
{ IGDB_Checksum: 57462866 }
{ Product Name: SageGlass(R) fully clear 62%T state on 6mm }
{ Manufacturer: SAGE Electrochromics, Inc. }
{ NFRC ID: 8902 }
{ Type: Coated }
{ Material: N/A }
{ Coating Name: Unknown }
{ Coated Side: Back }
{ Substrate Filename: Unknown }
{ Appearance: untinted clear }
{ Acceptance: # }
{ Uses:  }
{ Availability:   }
{ Structure:  }
1.750,0.0516,0.3648,0.4406
1.755,0.0516,0.3658,0.4440
1.760,0.0515,0.3666,0.4473
1.765,0.0508,0.3676,0.4507
1.770,0.0508,0.3683,0.4539
1.775,0.0506,0.3689,0.4571
1.780,0.0505,0.3698,0.4604
1.785,0.0503,0.3703,0.4634
1.790,0.0500,0.3704,0.4660
1.795,0.0500,0.3707,0.4689
1.800,0.0502,0.3718,0.4719
1.805,0.0499,0.3726,0.4749
1.810,0.0500,0.3720,0.4778
1.815,0.0501,0.3719,0.4806
1.820,0.0503,0.3720,0.4831
1.825,0.0500,0.3711,0.4851
1.830,0.0505,0.3702,0.4875
1.835,0.0509,0.3697,0.4882
1.840,0.0516,0.3688,0.4896
1.845,0.0507,0.3684,0.4905
1.850,0.0516,0.3677,0.4911
1.855,0.0507,0.3685,0.4930
1.860,0.0521,0.3676,0.4953
1.865,0.0512,0.3637,0.4974
1.870,0.0516,0.3650,0.4992
1.875,0.0521,0.3631,0.5021
1.880,0.0524,0.3606,0.5026
1.885,0.0529,0.3603,0.5020
1.890,0.0533,0.3574,0.5007
1.895,0.0529,0.3526,0.4980
1.900,0.0543,0.3506,0.4956
1.905,0.0537,0.3457,0.4936
1.910,0.0550,0.3400,0.4917
1.915,0.0561,0.3352,0.4921
1.920,0.0559,0.3289,0.4920
1.925,0.0555,0.3244,0.4952
1.930,0.0557,0.3202,0.4977
1.935,0.0545,0.3137,0.4967
1.940,0.0553,0.3111,0.4951
1.945,0.0560,0.3047,0.4914
1.950,0.0577,0.3013,0.4865
